ift;cdf
25.86313009262085;0.9989238740534078
25.970277786254883;0.9990035870864886
26.077425479888916;0.9990035870864886
26.18457317352295;0.9990035870864886
26.291720867156982;0.9990035870864886
26.398868560791016;0.9990434436030291
26.50601625442505;0.9990434436030291
26.613163948059082;0.9990833001195696
26.720311641693115;0.9991231566361101
26.82745933532715;0.9991231566361101
26.93460702896118;0.9992028696691909
27.041754722595215;0.9992028696691909
27.148902416229248;0.9992028696691909
27.25605010986328;0.9992028696691909
27.363197803497314;0.9992028696691909
27.470345497131348;0.9992427261857314
27.57749319076538;0.9992427261857314
27.684640884399414;0.9993224392188123
27.791788578033447;0.9993224392188123
27.89893627166748;0.9993224392188123
28.006083965301514;0.9993224392188123
28.113231658935547;0.9993224392188123
28.22037935256958;0.9994021522518932
28.327527046203613;0.9994420087684337
